2486,0.8564557111656692,0.8588305834500072,0.0513258511149916,0.04996451976078491,13.23,7,16,26,22,23,24,29,31,34,47,54,59
2487,0.8564634485817857,0.8589787738295547,0.051324465249576755,0.0499382868468763,13.24,7,16,26,22,23,24,29,31,34,47,54,59
2488,0.8564751698922185,0.8587469565082112,0.05132237163723944,0.04997931747407477,13.24,7,16,26,22,23,24,29,31,34,47,54,59
2489,0.8564763822578467,0.8590212940832511,0.05132215614683168,0.049930761218743534,13.25,7,16,26,22,23,24,29,31,34,47,54,59
2490,0.8564788353406457,0.8587585666145222,0.05132171608992536,0.04997726534512764,13.26,7,16,26,22,23,24,29,31,34,47,54,59
2491,0.8564885973573095,0.8591254266132243,0.051319971703518444,0.04991231770137032,13.26,7,16,26,22,23,24,29,31,34,47,54,59
2492,0.8564868327090691,0.858667406688484,0.051320287013123786,0.04999339127078654,13.27,7,16,26,22,23,24,29,31,34,47,54,59
2493,0.8564831234130537,0.859135805771565,0.051320949383827155,0.04991047973898193,13.27,7,16,26,22,23,24,29,31,34,47,54,59
2494,0.856466454178757,0.8584762729273027,0.05132392994620648,0.050027184342194185,13.28,7,16,26,22,23,24,29,31,34,47,54,59
2495,0.856440648060966,0.859296870278868,0.05132854335213792,0.04988193831951108,13.28,7,16,26,22,23,24,29,31,34,47,54,59
2496,0.8564221076928689,0.8583350909280567,0.05133185912329032,0.0500521309856012,13.29,7,16,26,22,23,24,29,31,34,47,54,59
2497,0.8564075843040108,0.8593460153872325,0.051334453530837,0.049873223085019326,13.29,7,16,26,22,23,24,29,31,34,47,54,59
2498,0.8564082314049497,0.8582281070963459,0.05133434014163892,0.0500710252059958,13.3,7,16,26,22,23,24,29,31,34,47,54,59
2499,0.8564331845681945,0.8592912395648038,0.05132987694384987,0.04988293484946879,13.3,7,16,26,22,23,24,29,31,34,47,54,59
2500,0.856477084645204,0.8584266030282741,0.051322029120483226,0.05003596117189857,13.31,7,16,26,22,23,24,29,31,34,47,54,59
2501,0.8565282132277128,0.8592553661282417,0.05131288466573634,0.0498892939687495,13.31,7,16,26,22,23,24,29,31,34,47,54,59
2502,0.8565691868303054,0.8587216576777034,0.051305560667450505,0.04998379413041249,13.32,7,16,26,22,23,24,29,31,34,47,54,59
2503,0.8565916003745564,0.8590697316191321,0.051301548815054936,0.04992218276422998,13.32,7,16,26,22,23,24,29,31,34,47,54,59
2504,0.8566057159977056,0.8589016552954206,0.05129902763189927,0.04995194338503824,13.33,7,16,26,22,23,24,29,31,34,47,54,59
2505,0.8566145861544684,0.858916869756348,0.05129743906402938,0.04994924920074377,13.33,7,16,26,22,23,24,29,31,34,47,54,59
2506,0.8566199210298384,0.8591024441720831,0.05129648589969368,0.049916387567568436,13.34,7,16,26,22,23,24,29,31,34,47,54,59
2507,0.8566036517064517,0.858802288425033,0.051299395264882384,0.049969528923232025,13.35,7,16,26,22,23,24,29,31,34,47,54,59
2508,0.856593869237114,0.8592396992433713,0.051301144889455384,0.04989206839103395,13.35,7,16,26,22,23,24,29,31,34,47,54,59
2509,0.8565829446584627,0.8586431725130577,0.051303100949004275,0.049997675737360824,13.36,7,16,26,22,23,24,29,31,34,47,54,59
2510,0.8565790521227112,0.8593302152776595,0.05130379530951567,0.04987602407630834,13.36,7,16,26,22,23,24,29,31,34,47,54,59
2511,0.8565793399543706,0.8585754477198907,0.051303743119346344,0.05000965399600239,13.37,7,16,26,22,23,24,29,31,34,47,54,59
2512,0.8565880484965543,0.8593828905619559,0.05130218646641029,0.04986668682683735,13.37,7,16,26,22,23,24,29,31,34,47,54,59
2513,0.8565829529652846,0.858503210653534,0.051303096410669366,0.05002242298920519,13.38,7,16,26,22,23,24,29,31,34,47,54,59
2514,0.8565875366903031,0.8593944869646628,0.05130227950384584,0.04986463006268887,13.38,7,16,26,22,23,24,29,31,34,47,54,59
2515,0.8565889734800929,0.8584925229742183,0.05130201854475807,0.050024310363691836,13.39,7,16,26,22,23,24,29,31,34,47,54,59
2516,0.856595486679242,0.8594629448400759,0.051300856693403764,0.04985248852305985,13.39,7,16,26,22,23,24,29,31,34,47,54,59
2517,0.8565922702212648,0.858518184893035,0.05130142854540554,0.05001977449407869,13.4,7,16,26,22,23,24,29,31,34,47,54,59
2518,0.8566124584922354,0.8594179570858077,0.05129782032480465,0.04986046491380256,13.4,7,16,26,22,23,24,29,31,34,47,54,59
2519,0.8566404143908353,0.8585629126250083,0.05129281832125554,0.05001186773898764,13.41,7,16,26,22,23,24,29,31,34,47,54,59
2520,0.8566602347293869,0.859396861756154,0.051289273048776396,0.04986420749337458,13.42,7,16,26,22,23,24,29,31,34,47,54,59
2521,0.8566768408113097,0.8586828624166117,0.051286301821825656,0.04999065740294186,13.42,7,16,26,22,23,24,29,31,34,47,54,59
2522,0.8566960048012484,0.8594014191647823,0.05128287414222686,0.04986340203365844,13.43,7,16,26,22,23,24,29,31,34,47,54,59
2523,0.856699241554586,0.8586674691182025,0.05128229300297233,0.04999337962771409,13.43,7,16,26,22,23,24,29,31,34,47,54,59
2524,0.8567024430090945,0.8594041439842037,0.051281723207699914,0.04986291875158349,13.44,7,16,26,22,23,24,29,31,34,47,54,59
2525,0.856715391489849,0.858736084045992,0.05127940309942515,0.04998124141401465,13.44,7,16,26,22,23,24,29,31,34,47,54,59
2526,0.8567224708900016,0.8594403261687611,0.05127813857351706,0.049856500228030565,13.45,7,16,26,22,23,24,29,31,34,47,54,59
2527,0.8567335432407547,0.8587208003329085,0.05127615431740435,0.04998394551916941,13.45,7,16,26,22,23,24,29,31,34,47,54,59
2528,0.8567443809986166,0.8593900842132489,0.05127421766388277,0.049865409822078016,13.46,7,16,26,22,23,24,29,31,34,47,54,59
2529,0.8567430706001085,0.8586829965174432,0.05127444924881086,0.04999063411552077,13.46,7,16,26,22,23,24,29,31,34,47,54,59
2530,0.8567460954700252,0.8594874774587024,0.05127390888235157,0.04984813786344167,13.47,7,16,26,22,23,24,29,31,34,47,54,59
2531,0.8567246241853064,0.8586035084084385,0.05127775035553679,0.05000468843055583,13.47,7,16,26,22,23,24,29,31,34,47,54,59
2532,0.8566970033878063,0.8595362785281735,0.051282694806987585,0.049839482120978204,13.48,7,16,26,22,23,24,29,31,34,47,54,59
2533,0.8566940317852636,0.858485619567522,0.051283228270730875,0.0500255297885014,13.48,7,16,26,22,23,24,29,31,34,47,54,59
2534,0.8567047487847206,0.8595810495886397,0.05128130777528357,0.04983153741425443,13.49,7,16,26,22,23,24,29,31,34,47,54,59
2535,0.8567251289044138,0.8585799830563934,0.051277661814182314,0.0500088508788976,13.49,7,16,26,22,23,24,29,31,34,47,54,59
2536,0.8567536624525971,0.8595334210298632,0.05127255567076868,0.04983998898813059,13.5,7,16,26,22,23,24,29,31,34,47,54,59
2537,0.8567962914321923,0.858767169737841,0.05126492388776904,0.04997574191681747,13.5,7,16,26,22,23,24,29,31,34,47,54,59
2538,0.8568393270488797,0.8594519807673429,0.05125722056135583,0.04985443370321217,13.51,7,16,26,22,23,24,29,31,34,47,54,59
2539,0.8568571954729722,0.8589686478482744,0.051254024885464926,0.04994008182608947,13.52,7,16,26,22,23,24,29,31,34,47,54,59
2540,0.8568652485600141,0.8593811315428428,0.05125258029280569,0.04986699731848188,13.52,7,16,26,22,23,24,29,31,34,47,54,59
2541,0.8568782094583696,0.8590640372524339,0.051250261136732984,0.04992319015030229,13.53,7,16,26,22,23,24,29,31,34,47,54,59
2542,0.8568974645191993,0.8593021432275072,0.051246812873253465,0.049881002450065125,13.53,7,16,26,22,23,24,29,31,34,47,54,59
2543,0.8569131706339781,0.8591973664472883,0.05124400048131892,0.04989957185874044,13.54,7,16,26,22,23,24,29,31,34,47,54,59
2544,0.8569179114610832,0.8592601222951743,0.05124315309872462,0.04988845157787467,13.54,7,16,26,22,23,24,29,31,34,47,54,59
2545,0.8569223970461246,0.8592897406961881,0.051242346595573016,0.04988320089859636,13.55,7,16,26,22,23,24,29,31,34,47,54,59
2546,0.8569296334339843,0.8591685063857827,0.051241053892212195,0.04990468318330301,13.55,7,16,26,22,23,24,29,31,34,47,54,59
2547,0.856935072978402,0.8593292911322115,0.05124007923138358,0.049876189796697466,13.56,7,16,26,22,23,24,29,31,34,47,54,59
2548,0.8569440774519821,0.8591642914561021,0.05123846611561935,0.04990543199154235,13.56,7,16,26,22,23,24,29,31,34,47,54,59
2549,0.8569421253945413,0.8594386234629546,0.05123881600701362,0.0498568037781333,13.57,7,16,26,23,24,29,31,34,47,54,59
2550,0.8569449906240254,0.8590834050630294,0.05123830025717564,0.049919762156254995,13.57,7,16,26,23,24,29,31,34,47,54,59
2551,0.8569434222234504,0.8594837149541906,0.05123858426103265,0.04984880344788758,13.58,7,16,26,23,24,29,31,34,47,54,59
2552,0.8569303883120358,0.8589820329603189,0.05124091757712751,0.0499377133723858,13.58,7,16,26,23,24,29,31,34,47,54,59
2553,0.8569298387877007,0.8595873710029132,0.051241015269641685,0.04983041837261583,13.59,7,16,26,23,24,29,31,34,47,54,59
2554,0.8569317778115568,0.8589602298671632,0.0512406699371292,0.049941573707768264,13.6,7,16,26,23,24,29,31,34,47,54,59
2555,0.8569414067901996,0.8596132756860847,0.05123894551166411,0.049825818123263914,13.6,7,16,26,23,24,29,31,34,47,54,59
2556,0.8569532203714926,0.8589472317075839,0.05123682795594784,0.049943874381687056,13.61,7,16,26,23,24,29,31,34,47,54,59
2557,0.856971421270931,0.859586342391777,0.051233567385199276,0.04983059592578486,13.61,7,16,26,23,24,29,31,34,47,54,59
2558,0.856971119244955,0.8589535873231502,0.051233621919099206,0.049942750864199456,13.62,7,16,26,23,24,29,31,34,47,54,59
2559,0.8569706454670044,0.8596032303350125,0.051233708264322046,0.049827603135855596,13.62,7,16,26,23,24,29,31,34,47,54,59
2560,0.8569667955568158,0.8589127690477905,0.05123439902086617,0.04994997636514779,13.63,7,17,26,23,24,29,31,34,47,54,59
2561,0.8569682730567554,0.8596412175877566,0.051234133171588106,0.04982085993865161,13.63,7,17,26,23,25,29,31,34,47,54,59
2562,0.8569808855106635,0.8589616577228355,0.05123187453318718,0.049941321955860714,13.64,7,17,26,23,25,29,31,34,47,54,59
2563,0.8570034171234535,0.8596517553139722,0.05122783645763756,0.04981899056094792,13.64,7,17,26,23,25,29,31,34,47,54,59
2564,0.8570247301033429,0.8591084546986738,0.05122401851328263,0.04991532407009089,13.65,7,17,26,23,25,29,31,34,47,54,59
2565,0.8570360418400249,0.8595620743618804,0.051221993523735736,0.049834903732481964,13.65,7,17,26,23,25,29,31,34,47,54,59
2566,0.8570486548751739,0.8592042931325856,0.051219734350012334,0.04989834468964916,13.66,7,17,26,23,25,29,31,34,47,54,59
2567,0.8570679057917444,0.85953838632454,0.05121628175822727,0.04983910839074392,13.66,7,17,26,23,25,29,31,34,47,54,59
2568,0.85708355452645,0.8592996676565686,0.05121348360164328,0.04988144121398669,13.67,7,17,26,23,25,29,31,34,47,54,59
2569,0.8570880863522986,0.8595663929231306,0.05121266981173075,0.04983413751209733,13.67,7,17,26,23,25,29,31,34,47,54,59
2570,0.8570927368626655,0.8593378856995104,0.05121183554998919,0.04987466561517864,13.68,7,17,26,23,25,29,31,33,34,47,54,59
2571,0.8571049986010962,0.8595226705579948,0.05120963958081883,0.0498418949493516,13.68,7,17,26,23,25,29,31,33,34,47,54,59
2572,0.8571157886703875,0.8593369859579341,0.051207702685132965,0.049874826671781974,13.69,7,17,26,23,25,29,31,33,34,47,54,59
2573,0.8571275635219284,0.8595209363571374,0.0512055974783319,0.04984220325975932,13.69,7,17,26,23,25,29,31,34,47,54,59
2574,0.8571309441088057,0.8593775339908869,0.0512049927268986,0.049867634637379754,13.7,7,17,26,23,25,29,31,34,47,54,59
2575,0.8571419134911045,0.8595437072390318,0.05120302382500797,0.049838164709430116,13.71,7,17,26,23,25,29,31,34,47,54,59
2576,0.8571482041890129,0.8594314869299539,0.0512018983794129,0.04985806932864676,13.71,7,17,26,23,25,29,31,34,47,54,59
2577,0.8571458569887882,0.8595621971086744,0.05120231672975509,0.04983488504432006,13.72,7,17,26,23,25,29,31,34,47,54,59
2578,0.8571544399302237,0.8594084829470211,0.05120077973018622,0.04986215062695606,13.72,7,17,26,23,25,29,31,34,47,54,59
2579,0.8571621431955831,0.8595454604969693,0.05119939730062949,0.04983785170227581,13.73,7,17,26,23,25,29,31,34,47,54,59
2580,0.8571640215291023,0.8593495527913092,0.051199060782522614,0.04987259750880843,13.73,7,17,26,23,25,29,31,34,47,54,59
2581,0.857161543818684,0.8595959105807724,0.05119950644116212,0.04982890213623212,13.74,7,17,26,23,25,29,31,34,47,54,59
2582,0.8571683572649951,0.8593613314247053,0.051198287692007856,0.049870508307511115,13.74,7,17,26,23,25,29,31,34,47,54,59
2583,0.8571725339915415,0.8596459937617875,0.0511975373282856,0.04982001405392956,13.75,7,17,26,23,25,29,31,34,47,54,59
2584,0.8571715043159175,0.8592927538750224,0.05119771923565238,0.04988266413135614,13.75,7,17,26,23,25,29,31,34,47,54,59
2585,0.8571724012628017,0.8597085538654964,0.051197560066741796,0.04980890873242552,13.76,7,17,26,23,25,29,31,34,47,54,59
2586,0.8571777394651523,0.8592344670557859,0.0511966027689988,0.0498929947197113,13.76,7,17,26,23,25,29,31,34,47,54,59
2587,0.8571891162094332,0.8597956400195302,0.05119456532513917,0.04979344783440858,13.77,7,17,26,23,25,29,31,34,47,54,59
2588,0.8571840859158838,0.8591641219463804,0.05119546581255833,0.049905462316872956,13.77,7,17,26,23,25,29,31,34,47,54,59
2589,0.8571687128500973,0.859871619660261,0.05119821947757845,0.049779953611804845,13.78,7,17,26,23,25,29,31,34,47,54,59
2590,0.8571602193403672,0.8590906562488974,0.05119974291151804,0.04991847484871479,13.79,7,17,26,23,25,29,31,34,47,54,59
2591,0.8571401382980044,0.8599967659421424,0.05120334440195376,0.04975771792892906,13.79,7,17,26,23,25,29,31,34,47,54,59
2592,0.8571000627192977,0.8588734199611974,0.05121052389028791,0.0499569398266353,13.8,7,17,26,23,25,29,31,34,47,54,59
2593,0.8570419601471099,0.8600736653148563,0.05122093213360178,0.04974405253430735,13.8,7,17,26,23,25,29,31,34,47,54,59
2594,0.8569979605712748,0.8585875452942119,0.05122881589630854,0.050007514649684004,13.81,7,17,26,23,25,29,31,34,47,54,59
2595,0.8569630303142294,0.8601094323291695,0.051235069318477655,0.04973769122955426,13.81,7,17,26,23,25,29,31,34,47,54,59
2596,0.8569320319770078,0.8583776590555962,0.05124062222653332,0.050044610846012645,13.82,7,17,26,23,25,29,31,34,47,54,59
2597,0.8569301558502556,0.8601085342455012,0.051240958471690995,0.04973785272969562,13.82,7,17,26,23,25,29,31,34,47,54,59
2598,0.8569936926871035,0.8585832859281931,0.051229581708860224,0.05000826657400015,13.83,7,17,26,23,25,29,31,34,47,54,59
2599,0.8570805398498966,0.8601528137433457,0.05121402233254416,0.04972998074307171,13.83,7,17,26,23,25,29,31,34,47,54,59
2600,0.8571778030365547,0.8590143743701393,0.05119659367344746,0.049931985259661985,13.84,7,17,26,23,25,29,31,34,47,54,59
2601,0.8572558373023086,0.8599483780270565,0.05118260507706662,0.04976631771530761,13.84,7,17,26,23,25,29,31,34,47,54,59
2602,0.8573088488887894,0.8594463390479168,0.051173099019066026,0.04985543311800091,13.85,7,17,26,23,25,29,31,34,47,54,59
2603,0.8573345785653297,0.8597701669137842,0.05116848524892843,0.049797969252799806,13.86,7,17,26,23,25,29,31,34,47,54,59
2604,0.8573382497202349,0.8597649882028249,0.05116782773006678,0.04979888798101571,13.86,7,17,27,23,25,29,31,34,47,54,59
2605,0.8573279457838434,0.8594955918534115,0.05116967285674,0.04984669690105406,13.87,7,17,27,23,25,29,31,34,47,54,59
2606,0.857317260486316,0.8598801466942531,0.05117159071690457,0.049778438176949207,13.87,7,17,27,23,25,29,31,34,47,54,59
2607,0.8573120831994677,0.859345893806552,0.05117251890811127,0.049873246427263394,13.88,7,17,27,23,25,29,31,34,47,54,59
2608,0.8572987133213044,0.8600797178423428,0.05117491665747406,0.04974297599098639,13.88,7,17,27,23,25,29,31,34,47,54,59
2609,0.8572903484991241,0.8593288595644288,0.051176418037258406,0.04987626682147962,13.89,7,17,27,23,25,29,31,34,47,54,59
2610,0.8572956233586588,0.8600053899243074,0.05117546944333607,0.04975618777854588,13.89,7,17,27,23,25,29,31,34,47,54,59
2611,0.8573102755735003,0.8592868560543113,0.0511728419511014,0.04988371198899181,13.9,7,17,27,23,25,29,31,34,47,54,59
2612,0.8573286960787998,0.8598969280097624,0.05116954090167765,0.04977545862266202,13.9,7,17,27,23,25,29,31,34,47,54,59
2613,0.8573493914251655,0.8595237158063399,0.05116583009498295,0.04984171042933169,13.91,7,17,27,23,25,29,31,34,47,54,59
2614,0.8573720520784175,0.8597991496821366,0.05116176405235118,0.04979282125593477,13.91,7,17,27,23,25,29,31,34,47,54,59
2615,0.8573911523866624,0.8596822543867598,0.051158339406491234,0.049813578316972126,13.92,7,17,27,23,25,29,31,34,47,54,59
2616,0.857395995920595,0.8595934169976227,0.05115747012435113,0.04982934135891427,13.92,7,17,27,23,25,29,31,34,47,54,59
2617,0.8573952099392392,0.8598958382515094,0.051157608937411655,0.049775650404681994,13.93,7,17,27,23,25,29,31,34,47,54,59
2618,0.8573953964618943,0.8595067652778691,0.051157579354331975,0.049844716385588295,13.93,7,17,27,23,25,29,31,34,47,54,59
2619,0.8573956759391357,0.8600263845186423,0.051157527014995256,0.04975245345253485,13.94,7,17,27,23,25,29,31,34,47,54,59
2620,0.8573613582990991,0.8592758858347496,0.05116368448432635,0.04988565595165457,13.94,7,17,27,23,25,29,31,34,47,54,59
2621,0.8573257847512161,0.8601473620229455,0.051170061894684656,0.04973094988629068,13.95,7,17,27,23,25,29,31,34,47,54,59
2622,0.8573169581672719,0.859202081499645,0.05117164531685337,0.04989873664047189,13.95,7,17,27,23,25,29,31,34,47,54,59
2623,0.8573143488209322,0.8602558648697943,0.051172113964017885,0.049711654762826026,13.96,7,17,27,23,25,29,31,34,47,54,59
2624,0.8573335674828105,0.8591832138358682,0.05116866498444781,0.04990207976254625,13.97,7,17,27,23,25,29,31,34,47,54,59
2625,0.8573401032552614,0.8601848906317392,0.051167495554695824,0.0497242778656296,13.97,7,17,27,23,25,29,31,34,47,54,59
2626,0.8573528675472957,0.8591870228257279,0.051165204395972635,0.04990140322416664,13.98,7,17,27,23,25,29,31,34,47,54,59
2627,0.8573607364089688,0.8602098142233778,0.051163793701040114,0.04971984340300421,13.98,7,17,27,23,25,29,31,34,47,54,59
2628,0.8573770518522229,0.8592694680365874,0.051160869798171894,0.04988679242294806,13.99,7,17,27,23,25,29,31,34,47,54,59
2629,0.8573943797448427,0.8602242450106897,0.05115776140378179,0.04971727713414942,13.99,7,17,27,23,25,29,31,34,47,54,59
2630,0.8574103531925308,0.859335867377897,0.05115489404969247,0.049875022739988416,14.0,7,17,27,23,25,29,31,34,47,54,59
2631,0.8574349929482903,0.860155753898457,0.05115047664446471,0.04972945870882517,14.0,7,17,27,23,25,29,31,34,47,54,59
2632,0.8574568657434919,0.8595051785923993,0.051146548224342406,0.04984499898753752,14.01,7,17,27,23,25,29,31,34,47,54,59
2633,0.8574758276676215,0.8600863275130922,0.0511431453222494,0.049741801127992286,14.01,7,17,27,23,25,29,31,34,47,54,59
2634,0.8575068736844872,0.8596882170483107,0.05113757727638594,0.049812517298655934,14.02,7,17,27,23,25,29,31,34,47,54,59
2635,0.8575350260192074,0.8599342128820304,0.05113252772287635,0.04976883467305128,14.02,7,17,27,23,25,29,31,34,47,54,59
2636,0.8575334682242122,0.8598526565833708,0.051132803207320845,0.04978332107965783,14.03,7,17,27,23,25,29,31,34,47,54,59
2637,0.8575356001425722,0.8598032397995778,0.05113242299286345,0.04979209647249186,14.03,7,17,27,23,25,29,31,34,47,54,59
2638,0.8575346385520314,0.860019763137186,0.05113259602494312,0.04975363274366052,14.04,7,17,27,23,25,29,31,34,47,54,59
2639,0.857523416777644,0.8596115246631229,0.05113460861822469,0.049826131206013015,14.04,7,17,27,23,25,29,31,34,47,54,59
2640,0.8575009997898316,0.8602037881660505,0.0511386312907019,0.04972091576443514,14.05,7,17,27,23,25,29,31,34,47,54,59
